awardEditionLabel,year,awardLabel,awardWork,awardWorkLabel,director,directorLabel,time,imdbid,tmdbid,bechdeltest_rating,human,genderLabel,humanLabel
50th Academy Awards,1978,Academy Award for Best Actor,http://www.wikidata.org/entity/Q47654,Saturday Night Fever,http://www.wikidata.org/entity/Q547485,John Badham,1978-04-03T00:00:00Z,tt0076666,11009,1,http://www.wikidata.org/entity/Q80938,male,John Travolta
50th Academy Awards,1978,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q451558,The Turning Point,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076843,61280,3,http://www.wikidata.org/entity/Q451916,female,Leslie Browne
50th Academy Awards,1978,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q451558,The Turning Point,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076843,61280,3,http://www.wikidata.org/entity/Q295420,male,Mikhail Baryshnikov
50th Academy Awards,1978,Academy Award for Best Picture,http://www.wikidata.org/entity/Q451558,The Turning Point,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076843,61280,3,http://www.wikidata.org/entity/Q710334,male,Arthur Laurents
50th Academy Awards,1978,Academy Award for Best Actress,http://www.wikidata.org/entity/Q451558,The Turning Point,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076843,61280,3,http://www.wikidata.org/entity/Q95026,female,Shirley MacLaine
50th Academy Awards,1978,Academy Award for Best Director,http://www.wikidata.org/entity/Q451558,The Turning Point,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076843,61280,3,http://www.wikidata.org/entity/Q711415,male,Herbert Ross
50th Academy Awards,1978,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q496734,Equus,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1978-04-03T00:00:00Z,tt0075995,37258,,http://www.wikidata.org/entity/Q376981,male,Peter Firth
50th Academy Awards,1978,Academy Award for Best Actor,http://www.wikidata.org/entity/Q496734,Equus,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1978-04-03T00:00:00Z,tt0075995,37258,,http://www.wikidata.org/entity/Q151973,male,Richard Burton
50th Academy Awards,1978,Academy Award for Best Picture,http://www.wikidata.org/entity/Q233464,Annie Hall,http://www.wikidata.org/entity/Q25089,Woody Allen,1978-04-03T00:00:00Z,tt0075686,703,3,http://www.wikidata.org/entity/Q376138,male,Charles H. Joffe
50th Academy Awards,1978,Academy Award for Best Actress,http://www.wikidata.org/entity/Q233464,Annie Hall,http://www.wikidata.org/entity/Q25089,Woody Allen,1978-04-03T00:00:00Z,tt0075686,703,3,http://www.wikidata.org/entity/Q102642,female,Diane Keaton
50th Academy Awards,1978,Academy Award for Best Actor,http://www.wikidata.org/entity/Q233464,Annie Hall,http://www.wikidata.org/entity/Q25089,Woody Allen,1978-04-03T00:00:00Z,tt0075686,703,3,http://www.wikidata.org/entity/Q25089,male,Woody Allen
50th Academy Awards,1978,Academy Award for Best Director,http://www.wikidata.org/entity/Q233464,Annie Hall,http://www.wikidata.org/entity/Q25089,Woody Allen,1978-04-03T00:00:00Z,tt0075686,703,3,,,
50th Academy Awards,1978,Academy Award for Best Actor,http://www.wikidata.org/entity/Q249782,A Special Day,http://www.wikidata.org/entity/Q53037,Ettore Scola,1978-04-03T00:00:00Z,tt0076085,42229,2,http://www.wikidata.org/entity/Q55469,male,Marcello Mastroianni
50th Academy Awards,1978,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q679746,The Goodbye Girl,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076095,14741,3,http://www.wikidata.org/entity/Q456220,female,Quinn Cummings
50th Academy Awards,1978,Academy Award for Best Actress,http://www.wikidata.org/entity/Q679746,The Goodbye Girl,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076095,14741,3,http://www.wikidata.org/entity/Q235211,female,Marsha Mason
50th Academy Awards,1978,Academy Award for Best Picture,http://www.wikidata.org/entity/Q679746,The Goodbye Girl,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076095,14741,3,http://www.wikidata.org/entity/Q466254,male,Ray Stark
50th Academy Awards,1978,Academy Award for Best Actor,http://www.wikidata.org/entity/Q679746,The Goodbye Girl,http://www.wikidata.org/entity/Q711415,Herbert Ross,1978-04-03T00:00:00Z,tt0076095,14741,3,http://www.wikidata.org/entity/Q181799,male,Richard Dreyfuss
50th Academy Awards,1978,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q320588,Close Encounters of the Third Kind,http://www.wikidata.org/entity/Q8877,Steven Spielberg,1978-04-03T00:00:00Z,tt0075860,840,1,http://www.wikidata.org/entity/Q271883,female,Melinda Dillon
50th Academy Awards,1978,Academy Award for Best Director,http://www.wikidata.org/entity/Q320588,Close Encounters of the Third Kind,http://www.wikidata.org/entity/Q8877,Steven Spielberg,1978-04-03T00:00:00Z,tt0075860,840,1,http://www.wikidata.org/entity/Q8877,male,Steven Spielberg
50th Academy Awards,1978,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q759444,Looking for Mr. Goodbar,http://www.wikidata.org/entity/Q434342,Richard Brooks,1978-04-03T00:00:00Z,tt0076327,37749,,http://www.wikidata.org/entity/Q239818,female,Tuesday Weld
50th Academy Awards,1978,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q17738,Star Wars: Episode IV – A New Hope,http://www.wikidata.org/entity/Q38222,George Lucas,1978-04-03T00:00:00Z,tt0076759,11,1,http://www.wikidata.org/entity/Q103894,male,Alec Guinness
50th Academy Awards,1978,Academy Award for Best Picture,http://www.wikidata.org/entity/Q17738,Star Wars: Episode IV – A New Hope,http://www.wikidata.org/entity/Q38222,George Lucas,1978-04-03T00:00:00Z,tt0076759,11,1,http://www.wikidata.org/entity/Q1494912,male,Gary Kurtz
50th Academy Awards,1978,Academy Award for Best Director,http://www.wikidata.org/entity/Q17738,Star Wars: Episode IV – A New Hope,http://www.wikidata.org/entity/Q38222,George Lucas,1978-04-03T00:00:00Z,tt0076759,11,1,http://www.wikidata.org/entity/Q38222,male,George Lucas
50th Academy Awards,1978,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1166180,Julia,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1978-04-03T00:00:00Z,tt0076245,42222,3,http://www.wikidata.org/entity/Q347879,female,Vanessa Redgrave
50th Academy Awards,1978,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1166180,Julia,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1978-04-03T00:00:00Z,tt0076245,42222,3,http://www.wikidata.org/entity/Q153018,male,Maximilian Schell
50th Academy Awards,1978,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1166180,Julia,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1978-04-03T00:00:00Z,tt0076245,42222,3,http://www.wikidata.org/entity/Q41142,female,Jane Fonda
50th Academy Awards,1978,Academy Award for Best Picture,http://www.wikidata.org/entity/Q1166180,Julia,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1978-04-03T00:00:00Z,tt0076245,42222,3,http://www.wikidata.org/entity/Q22162554,male,Richard Roth
50th Academy Awards,1978,Academy Award for Best Director,http://www.wikidata.org/entity/Q1166180,Julia,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1978-04-03T00:00:00Z,tt0076245,42222,3,http://www.wikidata.org/entity/Q55420,male,Fred Zinnemann
49th Academy Awards,1977,Academy Award for Best Actress,http://www.wikidata.org/entity/Q162672,Carrie,http://www.wikidata.org/entity/Q189526,Brian De Palma,1977-03-28T00:00:00Z,tt0074285,7340,3,http://www.wikidata.org/entity/Q190994,female,Sissy Spacek
49th Academy Awards,1977,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q162672,Carrie,http://www.wikidata.org/entity/Q189526,Brian De Palma,1977-03-28T00:00:00Z,tt0074285,7340,3,http://www.wikidata.org/entity/Q232282,female,Piper Laurie
49th Academy Awards,1977,Academy Award for Best Actor,http://www.wikidata.org/entity/Q47221,Taxi Driver,http://www.wikidata.org/entity/Q41148,Martin Scorsese,1977-03-28T00:00:00Z,tt0075314,103,1,http://www.wikidata.org/entity/Q36949,male,Robert De Niro
49th Academy Awards,1977,Academy Award for Best Picture,http://www.wikidata.org/entity/Q47221,Taxi Driver,http://www.wikidata.org/entity/Q41148,Martin Scorsese,1977-03-28T00:00:00Z,tt0075314,103,1,http://www.wikidata.org/entity/Q4354599,,Michael Phillips
49th Academy Awards,1977,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q47221,Taxi Driver,http://www.wikidata.org/entity/Q41148,Martin Scorsese,1977-03-28T00:00:00Z,tt0075314,103,1,http://www.wikidata.org/entity/Q41351,female,Jodie Foster
49th Academy Awards,1977,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q188652,Rocky,http://www.wikidata.org/entity/Q260125,John G. Avildsen,1977-03-28T00:00:00Z,tt0075148,1366,1,http://www.wikidata.org/entity/Q343633,male,Burgess Meredith
49th Academy Awards,1977,Academy Award for Best Director,http://www.wikidata.org/entity/Q188652,Rocky,http://www.wikidata.org/entity/Q260125,John G. Avildsen,1977-03-28T00:00:00Z,tt0075148,1366,1,http://www.wikidata.org/entity/Q260125,male,John G. Avildsen
49th Academy Awards,1977,Academy Award for Best Picture,http://www.wikidata.org/entity/Q188652,Rocky,http://www.wikidata.org/entity/Q260125,John G. Avildsen,1977-03-28T00:00:00Z,tt0075148,1366,1,http://www.wikidata.org/entity/Q721027,male,Robert Chartoff
49th Academy Awards,1977,Academy Award for Best Actress,http://www.wikidata.org/entity/Q188652,Rocky,http://www.wikidata.org/entity/Q260125,John G. Avildsen,1977-03-28T00:00:00Z,tt0075148,1366,1,http://www.wikidata.org/entity/Q108622,female,Talia Shire
49th Academy Awards,1977,Academy Award for Best Actor,http://www.wikidata.org/entity/Q188652,Rocky,http://www.wikidata.org/entity/Q260125,John G. Avildsen,1977-03-28T00:00:00Z,tt0075148,1366,1,http://www.wikidata.org/entity/Q40026,male,Sylvester Stallone
49th Academy Awards,1977,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q466781,All the President's Men,http://www.wikidata.org/entity/Q51519,Alan J. Pakula,1977-03-28T00:00:00Z,tt0074119,891,1,http://www.wikidata.org/entity/Q242717,female,Jane Alexander
49th Academy Awards,1977,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q466781,All the President's Men,http://www.wikidata.org/entity/Q51519,Alan J. Pakula,1977-03-28T00:00:00Z,tt0074119,891,1,http://www.wikidata.org/entity/Q296630,male,Jason Robards
49th Academy Awards,1977,Academy Award for Best Director,http://www.wikidata.org/entity/Q466781,All the President's Men,http://www.wikidata.org/entity/Q51519,Alan J. Pakula,1977-03-28T00:00:00Z,tt0074119,891,1,http://www.wikidata.org/entity/Q51519,male,Alan J. Pakula
49th Academy Awards,1977,Academy Award for Best Picture,http://www.wikidata.org/entity/Q466781,All the President's Men,http://www.wikidata.org/entity/Q51519,Alan J. Pakula,1977-03-28T00:00:00Z,tt0074119,891,1,http://www.wikidata.org/entity/Q2543889,male,Walter Coblenz
49th Academy Awards,1977,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1195727,Marathon Man,http://www.wikidata.org/entity/Q55303,John Schlesinger,1977-03-28T00:00:00Z,tt0074860,10518,1,http://www.wikidata.org/entity/Q55245,male,Laurence Olivier
49th Academy Awards,1977,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q284917,Voyage of the Damned,http://www.wikidata.org/entity/Q966078,Stuart Rosenberg,1977-03-28T00:00:00Z,tt0075406,75641,,http://www.wikidata.org/entity/Q230184,female,Lee Grant
49th Academy Awards,1977,Academy Award for Best Picture,http://www.wikidata.org/entity/Q533585,Bound for Glory,http://www.wikidata.org/entity/Q358370,Hal Ashby,1977-03-28T00:00:00Z,tt0074235,42232,,http://www.wikidata.org/entity/Q15842665,male,Robert F. Blumofe
49th Academy Awards,1977,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q572165,Network,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1977-03-28T00:00:00Z,tt0074958,10774,3,http://www.wikidata.org/entity/Q232532,female,Beatrice Straight
49th Academy Awards,1977,Academy Award for Best Picture,http://www.wikidata.org/entity/Q572165,Network,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1977-03-28T00:00:00Z,tt0074958,10774,3,http://www.wikidata.org/entity/Q15816057,male,Howard Gottfried
49th Academy Awards,1977,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q572165,Network,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1977-03-28T00:00:00Z,tt0074958,10774,3,http://www.wikidata.org/entity/Q4212,male,Ned Beatty
49th Academy Awards,1977,Academy Award for Best Actor,http://www.wikidata.org/entity/Q572165,Network,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1977-03-28T00:00:00Z,tt0074958,10774,3,http://www.wikidata.org/entity/Q294454,male,Peter Finch
49th Academy Awards,1977,Academy Award for Best Actress,http://www.wikidata.org/entity/Q572165,Network,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1977-03-28T00:00:00Z,tt0074958,10774,3,http://www.wikidata.org/entity/Q168721,female,Faye Dunaway
49th Academy Awards,1977,Academy Award for Best Director,http://www.wikidata.org/entity/Q572165,Network,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1977-03-28T00:00:00Z,tt0074958,10774,3,http://www.wikidata.org/entity/Q51559,male,Sidney Lumet
49th Academy Awards,1977,Academy Award for Best Director,http://www.wikidata.org/entity/Q388846,Face to Face,http://www.wikidata.org/entity/Q7546,Ingmar Bergman,1977-03-28T00:00:00Z,tt0074147,29454,,http://www.wikidata.org/entity/Q7546,male,Ingmar Bergman
49th Academy Awards,1977,Academy Award for Best Actress,http://www.wikidata.org/entity/Q388846,Face to Face,http://www.wikidata.org/entity/Q7546,Ingmar Bergman,1977-03-28T00:00:00Z,tt0074147,29454,,http://www.wikidata.org/entity/Q191064,female,Liv Ullmann
49th Academy Awards,1977,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1634805,Seven Beauties,http://www.wikidata.org/entity/Q53039,Lina Wertmüller,1977-03-28T00:00:00Z,tt0075040,37550,,http://www.wikidata.org/entity/Q315258,male,Giancarlo Giannini
49th Academy Awards,1977,Academy Award for Best Director,http://www.wikidata.org/entity/Q1634805,Seven Beauties,http://www.wikidata.org/entity/Q53039,Lina Wertmüller,1977-03-28T00:00:00Z,tt0075040,37550,,http://www.wikidata.org/entity/Q53039,female,Lina Wertmüller
49th Academy Awards,1977,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1137880,Cousin Cousine,http://www.wikidata.org/entity/Q1384227,Jean-Charles Tacchella,1977-03-28T00:00:00Z,tt0072826,5618,,http://www.wikidata.org/entity/Q239845,female,Marie-Christine Barrault
48th Academy Awards,1976,Academy Award for Best Director,http://www.wikidata.org/entity/Q171669,One Flew Over the Cuckoo's Nest,http://www.wikidata.org/entity/Q51525,Miloš Forman,1976-03-29T00:00:00Z,tt0073486,510,2,http://www.wikidata.org/entity/Q51525,male,Miloš Forman
48th Academy Awards,1976,Academy Award for Best Actor,http://www.wikidata.org/entity/Q171669,One Flew Over the Cuckoo's Nest,http://www.wikidata.org/entity/Q51525,Miloš Forman,1976-03-29T00:00:00Z,tt0073486,510,2,http://www.wikidata.org/entity/Q39792,male,Jack Nicholson
48th Academy Awards,1976,Academy Award for Best Actress,http://www.wikidata.org/entity/Q171669,One Flew Over the Cuckoo's Nest,http://www.wikidata.org/entity/Q51525,Miloš Forman,1976-03-29T00:00:00Z,tt0073486,510,2,http://www.wikidata.org/entity/Q182372,female,Louise Fletcher
48th Academy Awards,1976,Academy Award for Best Picture,http://www.wikidata.org/entity/Q171669,One Flew Over the Cuckoo's Nest,http://www.wikidata.org/entity/Q51525,Miloš Forman,1976-03-29T00:00:00Z,tt0073486,510,2,http://www.wikidata.org/entity/Q119798,male,Michael Douglas
48th Academy Awards,1976,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q171669,One Flew Over the Cuckoo's Nest,http://www.wikidata.org/entity/Q51525,Miloš Forman,1976-03-29T00:00:00Z,tt0073486,510,2,http://www.wikidata.org/entity/Q329734,male,Brad Dourif
48th Academy Awards,1976,Academy Award for Best Picture,http://www.wikidata.org/entity/Q189505,Jaws,http://www.wikidata.org/entity/Q8877,Steven Spielberg,1976-03-29T00:00:00Z,tt0073195,578,3,http://www.wikidata.org/entity/Q359311,male,Richard D. Zanuck
48th Academy Awards,1976,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q458656,Dog Day Afternoon,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1976-03-29T00:00:00Z,tt0072890,968,3,http://www.wikidata.org/entity/Q363684,male,Chris Sarandon
48th Academy Awards,1976,Academy Award for Best Picture,http://www.wikidata.org/entity/Q458656,Dog Day Afternoon,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1976-03-29T00:00:00Z,tt0072890,968,3,http://www.wikidata.org/entity/Q376582,male,Martin Bregman
48th Academy Awards,1976,Academy Award for Best Actor,http://www.wikidata.org/entity/Q458656,Dog Day Afternoon,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1976-03-29T00:00:00Z,tt0072890,968,3,http://www.wikidata.org/entity/Q41163,male,Al Pacino
48th Academy Awards,1976,Academy Award for Best Director,http://www.wikidata.org/entity/Q458656,Dog Day Afternoon,http://www.wikidata.org/entity/Q51559,Sidney Lumet,1976-03-29T00:00:00Z,tt0072890,968,3,http://www.wikidata.org/entity/Q51559,male,Sidney Lumet
48th Academy Awards,1976,Academy Award for Best Picture,http://www.wikidata.org/entity/Q471716,Barry Lyndon,http://www.wikidata.org/entity/Q2001,Stanley Kubrick,1976-03-29T00:00:00Z,tt0072684,3175,1,http://www.wikidata.org/entity/Q2001,male,Stanley Kubrick
48th Academy Awards,1976,Academy Award for Best Director,http://www.wikidata.org/entity/Q471716,Barry Lyndon,http://www.wikidata.org/entity/Q2001,Stanley Kubrick,1976-03-29T00:00:00Z,tt0072684,3175,1,http://www.wikidata.org/entity/Q2001,male,Stanley Kubrick
48th Academy Awards,1976,Academy Award for Best Actor,http://www.wikidata.org/entity/Q518710,The Man in the Glass Booth,http://www.wikidata.org/entity/Q455043,Arthur Hiller,1976-03-29T00:00:00Z,tt0073345,48364,,http://www.wikidata.org/entity/Q153018,male,Maximilian Schell
