awardEditionLabel,year,awardLabel,awardWork,awardWorkLabel,director,directorLabel,time,imdbid,tmdbid,bechdeltest_rating,human,genderLabel,humanLabel
12th Academy Awards,1940,Academy Award for Best Picture,http://www.wikidata.org/entity/Q2875,Gone with the Wind,http://www.wikidata.org/entity/Q56014,George Cukor,1940-02-29T00:00:00Z,tt0031381,770,3,,,
11th Academy Awards,1939,Academy Award for Best Actor,http://www.wikidata.org/entity/Q727016,Boys Town,http://www.wikidata.org/entity/Q95111,Norman Taurog,1939-02-23T00:00:00Z,tt0029942,42390,0,http://www.wikidata.org/entity/Q71275,male,Spencer Tracy
11th Academy Awards,1939,Academy Award for Best Picture,http://www.wikidata.org/entity/Q637835,You Can't Take It With You,http://www.wikidata.org/entity/Q51492,Frank Capra,1939-02-23T00:00:00Z,tt0030993,34106,,,,
11th Academy Awards,1939,Academy Award for Best Director,http://www.wikidata.org/entity/Q637835,You Can't Take It With You,http://www.wikidata.org/entity/Q51492,Frank Capra,1939-02-23T00:00:00Z,tt0030993,34106,,http://www.wikidata.org/entity/Q51492,male,Frank Capra
11th Academy Awards,1939,Academy Award for Best Actress,http://www.wikidata.org/entity/Q618741,Jezebel,http://www.wikidata.org/entity/Q51495,William Wyler,1939-02-23T00:00:00Z,tt0030287,1976,2,http://www.wikidata.org/entity/Q71206,female,Bette Davis
11th Academy Awards,1939,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q618741,Jezebel,http://www.wikidata.org/entity/Q51495,William Wyler,1939-02-23T00:00:00Z,tt0030287,1976,2,http://www.wikidata.org/entity/Q152888,female,Fay Bainter
11th Academy Awards,1939,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1150581,Kentucky,http://www.wikidata.org/entity/Q377412,Otto Brower,1939-02-23T00:00:00Z,tt0030317,118889,,http://www.wikidata.org/entity/Q219521,male,Walter Brennan
10th Academy Awards,1938,Academy Award for Best Director,http://www.wikidata.org/entity/Q278513,The Awful Truth,http://www.wikidata.org/entity/Q332530,Leo McCarey,1938-03-10T00:00:00Z,tt0028597,14675,3,http://www.wikidata.org/entity/Q332530,male,Leo McCarey
10th Academy Awards,1938,Academy Award for Best Picture,http://www.wikidata.org/entity/Q738552,The Life of Emile Zola,http://www.wikidata.org/entity/Q55413,William Dieterle,1938-03-10T00:00:00Z,tt0029146,43278,1,,,
10th Academy Awards,1938,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q738552,The Life of Emile Zola,http://www.wikidata.org/entity/Q55413,William Dieterle,1938-03-10T00:00:00Z,tt0029146,43278,1,http://www.wikidata.org/entity/Q93632,male,Joseph Schildkraut
10th Academy Awards,1938,Academy Award for Best Actress,http://www.wikidata.org/entity/Q612540,The Good Earth,http://www.wikidata.org/entity/Q62503,Victor Fleming,1938-03-10T00:00:00Z,tt0028944,36652,,http://www.wikidata.org/entity/Q18994,female,Luise Rainer
10th Academy Awards,1938,Academy Award for Best Actor,http://www.wikidata.org/entity/Q241876,Captains Courageous,http://www.wikidata.org/entity/Q62503,Victor Fleming,1938-03-10T00:00:00Z,tt0028691,16515,0,http://www.wikidata.org/entity/Q71275,male,Spencer Tracy
10th Academy Awards,1938,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1619866,In Old Chicago,http://www.wikidata.org/entity/Q269505,Henry King,1938-03-10T00:00:00Z,tt0029047,78734,,http://www.wikidata.org/entity/Q233856,female,Alice Brady
9th Academy Awards,1937,Academy Award for Best Director,http://www.wikidata.org/entity/Q475529,Mr. Deeds Goes to Town,http://www.wikidata.org/entity/Q51492,Frank Capra,1937-03-04T00:00:00Z,tt0027996,24807,3,http://www.wikidata.org/entity/Q51492,male,Frank Capra
9th Academy Awards,1937,Academy Award for Best Picture,http://www.wikidata.org/entity/Q470218,The Great Ziegfeld,http://www.wikidata.org/entity/Q269731,Robert Z. Leonard,1937-03-04T00:00:00Z,tt0027698,43277,3,,,
9th Academy Awards,1937,Academy Award for Best Actress,http://www.wikidata.org/entity/Q470218,The Great Ziegfeld,http://www.wikidata.org/entity/Q269731,Robert Z. Leonard,1937-03-04T00:00:00Z,tt0027698,43277,3,http://www.wikidata.org/entity/Q18994,female,Luise Rainer
9th Academy Awards,1937,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1150623,Come and Get It,http://www.wikidata.org/entity/Q51495,William Wyler,1937-03-04T00:00:00Z,tt0027459,93313,,http://www.wikidata.org/entity/Q219521,male,Walter Brennan
9th Academy Awards,1937,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1305647,Anthony Adverse,http://www.wikidata.org/entity/Q51491,Michael Curtiz,1937-03-04T00:00:00Z,tt0027300,37658,,http://www.wikidata.org/entity/Q233845,female,Gale Sondergaard
9th Academy Awards,1937,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1619752,The Story of Louis Pasteur,http://www.wikidata.org/entity/Q55413,William Dieterle,1937-03-04T00:00:00Z,tt0028313,74469,,http://www.wikidata.org/entity/Q182292,male,Paul Muni
8th Academy Awards,1936,Academy Award for Best Picture,http://www.wikidata.org/entity/Q329709,Mutiny on the Bounty,http://www.wikidata.org/entity/Q28941,Frank Lloyd,1936-03-05T00:00:00Z,tt0026752,12311,1,,,
8th Academy Awards,1936,Academy Award for Best Director,http://www.wikidata.org/entity/Q463869,The Informer,http://www.wikidata.org/entity/Q51114,John Ford,1936-03-05T00:00:00Z,tt0026529,43896,,http://www.wikidata.org/entity/Q51114,male,John Ford
8th Academy Awards,1936,Academy Award for Best Actor,http://www.wikidata.org/entity/Q463869,The Informer,http://www.wikidata.org/entity/Q51114,John Ford,1936-03-05T00:00:00Z,tt0026529,43896,,http://www.wikidata.org/entity/Q329577,male,Victor McLaglen
8th Academy Awards,1936,Academy Award for Best Actress,http://www.wikidata.org/entity/Q849336,Dangerous,http://www.wikidata.org/entity/Q120541,Alfred Edward Green,1936-03-05T00:00:00Z,tt0026261,52863,,http://www.wikidata.org/entity/Q71206,female,Bette Davis
7th Academy Awards,1935,Academy Award for Best Actor,http://www.wikidata.org/entity/Q208632,It Happened One Night,http://www.wikidata.org/entity/Q51492,Frank Capra,1935-02-27T00:00:00Z,tt0025316,3078,3,http://www.wikidata.org/entity/Q71243,male,Clark Gable
7th Academy Awards,1935,Academy Award for Best Actress,http://www.wikidata.org/entity/Q208632,It Happened One Night,http://www.wikidata.org/entity/Q51492,Frank Capra,1935-02-27T00:00:00Z,tt0025316,3078,3,http://www.wikidata.org/entity/Q203819,female,Claudette Colbert
7th Academy Awards,1935,Academy Award for Best Director,http://www.wikidata.org/entity/Q208632,It Happened One Night,http://www.wikidata.org/entity/Q51492,Frank Capra,1935-02-27T00:00:00Z,tt0025316,3078,3,http://www.wikidata.org/entity/Q51492,male,Frank Capra
7th Academy Awards,1935,Academy Award for Best Picture,http://www.wikidata.org/entity/Q208632,It Happened One Night,http://www.wikidata.org/entity/Q51492,Frank Capra,1935-02-27T00:00:00Z,tt0025316,3078,3,,,
6th Academy Awards,1934,Academy Award for Best Actress,http://www.wikidata.org/entity/Q572789,Morning Glory,http://www.wikidata.org/entity/Q2058654,Lowell Sherman,1934-03-16T00:00:00Z,tt0024353,31777,,http://www.wikidata.org/entity/Q56016,female,Katharine Hepburn
6th Academy Awards,1934,Academy Award for Best Picture,http://www.wikidata.org/entity/Q753107,Cavalcade,http://www.wikidata.org/entity/Q28941,Frank Lloyd,1934-03-16T00:00:00Z,tt0023876,56164,3,,,
6th Academy Awards,1934,Academy Award for Best Director,http://www.wikidata.org/entity/Q753107,Cavalcade,http://www.wikidata.org/entity/Q28941,Frank Lloyd,1934-03-16T00:00:00Z,tt0023876,56164,3,http://www.wikidata.org/entity/Q28941,male,Frank Lloyd
6th Academy Awards,1934,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1170115,The Private Life of Henry VIII,http://www.wikidata.org/entity/Q55221,Alexander Korda,1934-03-16T00:00:00Z,tt0024473,43122,1,http://www.wikidata.org/entity/Q55264,male,Charles Laughton
5th Academy Awards,1933,Academy Award for Best Actor,http://www.wikidata.org/entity/Q463733,The Champ,http://www.wikidata.org/entity/Q51133,King Vidor,1932-11-18T00:00:00Z,tt0021730,42816,1,http://www.wikidata.org/entity/Q322179,male,Wallace Beery
5th Academy Awards,1933,Academy Award for Best Picture,http://www.wikidata.org/entity/Q246656,Grand Hotel,http://www.wikidata.org/entity/Q263022,Edmund Goulding,1932-11-18T00:00:00Z,tt0022958,33680,3,,,
5th Academy Awards,1933,Academy Award for Best Director,http://www.wikidata.org/entity/Q798692,Bad Girl,http://www.wikidata.org/entity/Q369190,Frank Borzage,1932-11-18T00:00:00Z,tt0021635,84299,,http://www.wikidata.org/entity/Q369190,male,Frank Borzage
5th Academy Awards,1933,Academy Award for Best Actor,http://www.wikidata.org/entity/Q830778,Dr. Jekyll and Mr. Hyde,http://www.wikidata.org/entity/Q51472,Rouben Mamoulian,1932-11-18T00:00:00Z,tt0022835,3019,,http://www.wikidata.org/entity/Q181819,male,Fredric March
5th Academy Awards,1933,Academy Award for Best Actress,http://www.wikidata.org/entity/Q940054,The Sin of Madelon Claudet,http://www.wikidata.org/entity/Q3047497,Edgar Selwyn,1932-11-18T00:00:00Z,tt0022386,85504,,http://www.wikidata.org/entity/Q213302,female,Helen Hayes
4th Academy Awards,1932,Academy Award for Best Picture,http://www.wikidata.org/entity/Q251997,Cimarron,http://www.wikidata.org/entity/Q1064903,Wesley Ruggles,1931-11-10T00:00:00Z,tt0021746,42861,3,,,
4th Academy Awards,1932,Academy Award for Best Director,http://www.wikidata.org/entity/Q426466,Skippy,http://www.wikidata.org/entity/Q95111,Norman Taurog,1931-11-10T00:00:00Z,tt0022397,84295,3,http://www.wikidata.org/entity/Q95111,male,Norman Taurog
4th Academy Awards,1932,Academy Award for Best Actor,http://www.wikidata.org/entity/Q860764,A Free Soul,http://www.wikidata.org/entity/Q435029,Clarence Brown,1931-11-10T00:00:00Z,tt0021885,50600,,http://www.wikidata.org/entity/Q295593,male,Lionel Barrymore
4th Academy Awards,1932,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1089809,Min and Bill,http://www.wikidata.org/entity/Q349518,George W. Hill,1931-11-10T00:00:00Z,tt0021148,85505,3,http://www.wikidata.org/entity/Q253282,female,Marie Dressler
3rd Academy Awards,1931,Academy Award for Best Picture,http://www.wikidata.org/entity/Q272599,All Quiet on the Western Front,http://www.wikidata.org/entity/Q285928,Lewis Milestone,1930-11-05T00:00:00Z,tt0020629,143,0,,,
3rd Academy Awards,1931,Academy Award for Best Director,http://www.wikidata.org/entity/Q272599,All Quiet on the Western Front,http://www.wikidata.org/entity/Q285928,Lewis Milestone,1930-11-05T00:00:00Z,tt0020629,143,0,http://www.wikidata.org/entity/Q285928,male,Lewis Milestone
3rd Academy Awards,1931,Academy Award for Best Actor,http://www.wikidata.org/entity/Q774800,Disraeli,http://www.wikidata.org/entity/Q120541,Alfred Edward Green,1930-11-05T00:00:00Z,tt0019823,84274,,http://www.wikidata.org/entity/Q182229,male,George Arliss
3rd Academy Awards,1931,Academy Award for Best Actress,http://www.wikidata.org/entity/Q917469,The Divorcee,http://www.wikidata.org/entity/Q269731,Robert Z. Leonard,1930-11-05T00:00:00Z,tt0020827,80708,,http://www.wikidata.org/entity/Q95019,female,Norma Shearer
2nd Academy Awards,1930,Academy Award for Best Actress,http://www.wikidata.org/entity/Q570506,Coquette,http://www.wikidata.org/entity/Q719427,Sam Taylor,1930-04-03T00:00:00Z,tt0019788,85507,,http://www.wikidata.org/entity/Q104109,female,Mary Pickford
2nd Academy Awards,1930,Academy Award for Best Actor,http://www.wikidata.org/entity/Q776337,In Old Arizona,http://www.wikidata.org/entity/Q72756,Raoul Walsh,1930-04-03T00:00:00Z,tt0020018,83989,,http://www.wikidata.org/entity/Q312073,male,Warner Baxter
2nd Academy Awards,1930,Academy Award for Best Picture,http://www.wikidata.org/entity/Q463620,The Broadway Melody,http://www.wikidata.org/entity/Q669045,Harry Beaumont,1930-04-03T00:00:00Z,tt0019729,65203,3,,,
2nd Academy Awards,1930,Academy Award for Best Director,http://www.wikidata.org/entity/Q952079,The Divine Lady,http://www.wikidata.org/entity/Q28941,Frank Lloyd,1930-04-03T00:00:00Z,tt0019824,104214,,http://www.wikidata.org/entity/Q28941,male,Frank Lloyd
1st Academy Awards,1929,Academy Award for Best Picture,http://www.wikidata.org/entity/Q272036,Wings,http://www.wikidata.org/entity/Q290962,William Augustus Wellman,1929-05-16T00:00:00Z,tt0018578,28966,1,,,
1st Academy Awards,1929,Academy Award for Best Actress,http://www.wikidata.org/entity/Q431093,Sunrise: A Song of Two Humans,http://www.wikidata.org/entity/Q55412,F. W. Murnau,1929-05-16T00:00:00Z,tt0018455,631,2,http://www.wikidata.org/entity/Q182462,female,Janet Gaynor
1st Academy Awards,1929,Academy Award for Best Director (Comedy Picture),http://www.wikidata.org/entity/Q374577,Two Arabian Knights,http://www.wikidata.org/entity/Q285928,Lewis Milestone,1929-05-16T00:00:00Z,tt0018515,102384,,http://www.wikidata.org/entity/Q285928,male,Lewis Milestone
1st Academy Awards,1929,Academy Award for Best Actress,http://www.wikidata.org/entity/Q368451,Seventh Heaven,http://www.wikidata.org/entity/Q369190,Frank Borzage,1929-05-16T00:00:00Z,tt0018379,82474,,http://www.wikidata.org/entity/Q182462,female,Janet Gaynor
1st Academy Awards,1929,Academy Award for Best Director (Dramatic Picture),http://www.wikidata.org/entity/Q368451,Seventh Heaven,http://www.wikidata.org/entity/Q369190,Frank Borzage,1929-05-16T00:00:00Z,tt0018379,82474,,http://www.wikidata.org/entity/Q369190,male,Frank Borzage
1st Academy Awards,1929,Academy Award for Best Actor,http://www.wikidata.org/entity/Q466816,The Last Command,http://www.wikidata.org/entity/Q78719,Josef von Sternberg,1929-05-16T00:00:00Z,tt0019071,52679,,http://www.wikidata.org/entity/Q77181,male,Emil Jannings
1st Academy Awards,1929,Academy Award for Best Actor,http://www.wikidata.org/entity/Q979015,The Way of All Flesh,http://www.wikidata.org/entity/Q62503,Victor Fleming,1929-05-16T00:00:00Z,tt0019553,85499,,http://www.wikidata.org/entity/Q77181,male,Emil Jannings
1st Academy Awards,1929,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1077902,Street Angel,http://www.wikidata.org/entity/Q369190,Frank Borzage,1929-05-16T00:00:00Z,tt0019429,28391,,http://www.wikidata.org/entity/Q182462,female,Janet Gaynor
